index,color,duration,genres,facenumber_in_poster,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,score
2369,Color,95,Comedy,2,English,USA,PG-13,1.80E+07,2003,5.4,1.85,0
2370,Color,109,Biography,1,English,Belgium,R,1.50E+07,2011,7.1,2.35,1
2372,Color,85,Adventure,1,English,UK,G,1.90E+07,2000,3.6,1.85,0
2373,Color,101,Horror,0,English,USA,R,2.00E+07,2010,6.5,2.35,0
2374,Color,125,Adventure,0,Japanese,Japan,PG,1.90E+07,2001,8.6,1.85,1
2376,Color,132,Action,2,English,UK,PG,2.50E+07,1984,7,2.35,0
2377,Color,131,Drama,1,English,USA,PG-13,1.90E+07,2013,7.6,2.35,1
2378,Color,129,Adventure,1,English,USA,R,1.90E+07,2008,6.5,1.85,0
2379,Color,100,Comedy,2,English,USA,PG,1.90E+07,2010,6.4,2.35,0
2381,Color,97,Comedy,4,English,USA,R,2.30E+07,2011,6.3,2.35,0
2383,Color,92,Family,0,English,USA,G,1.90E+07,1993,5.7,1.85,0
2384,Color,116,Crime,2,English,France,R,1.90E+07,1996,6.3,1.85,0
2386,Color,90,Drama,0,English,USA,R,1.90E+07,2005,6,2.35,0
2387,Color,81,Comedy,0,English,USA,R,1.90E+07,2002,7.7,1.85,1
2388,Black and White,97,Horror,8,English,Canada,R,1.50E+07,2005,6.2,2.35,0
2390,Color,118,Adventure,0,English,USA,R,18500000,1998,7.7,2.35,1
2391,Color,100,Comedy,3,English,USA,PG-13,18500000,2009,6.4,1.85,0
2392,Color,97,Comedy,3,English,USA,R,1.80E+07,2014,6.4,2.35,0
2393,Color,114,Action,0,English,USA,PG-13,1.80E+07,1994,6.9,1.85,0
2394,Color,130,Comedy,1,English,USA,PG,1.80E+07,1988,7.3,1.85,1
2395,Color,82,Comedy,1,English,USA,R,1.80E+07,2006,7.3,1.85,1
2396,Color,96,Comedy,1,English,USA,PG-13,1.80E+07,2001,6.2,2.35,0
2397,Color,105,Action,1,English,USA,PG,1.70E+07,1984,6.6,2.35,0
2398,Color,122,Drama,0,English,USA,PG-13,2.00E+07,2005,6.7,2.35,0
2399,Color,88,Comedy,1,English,USA,R,1.70E+07,1999,5.7,1.85,0
2400,Color,110,Action,1,English,USA,PG-13,1.60E+07,2014,3.1,2.35,0
2401,Color,103,Comedy,0,English,USA,PG-13,1.70E+07,2005,6.3,1.85,0
2402,Black and White,106,Comedy,4,English,USA,PG-13,1.80E+07,2004,5.7,1.85,0
2403,Color,98,Comedy,2,English,USA,R,1.80E+07,2003,7.1,1.85,1
2404,Color,68,Comedy,2,English,USA,PG-13,1.70E+07,1997,7,2.35,0
2405,Color,94,Comedy,10,English,USA,PG-13,1.80E+07,2016,6.1,2.35,0
2406,Color,99,Comedy,2,English,USA,PG,2.10E+07,2011,6.6,2.35,0
2407,Color,107,Action,1,English,USA,R,1.50E+07,1987,7.8,1.85,1
2408,Color,180,Biography,0,English,USA,R,1.80E+07,1984,8.3,2.35,1
2409,Color,89,Horror,0,English,USA,PG-13,2.00E+07,2008,3.9,2.35,0
2410,Color,97,Comedy,4,English,USA,PG-13,1.70E+07,2004,7,1.85,0
2411,Color,113,Comedy,1,English,USA,PG-13,1.80E+07,2003,6.7,1.85,0
2412,Color,131,Drama,0,English,UK,R,19800000,2001,7.3,2.35,1
2414,Color,103,Comedy,0,English,USA,PG-13,1.80E+07,1986,6.3,1.85,0
2415,Color,119,Comedy,8,English,USA,R,1.80E+07,2014,7.8,1.85,1
2416,Color,98,Drama,1,English,USA,PG-13,1.80E+07,2013,7.3,2.35,1
2417,Color,111,Drama,0,English,USA,R,1.50E+07,2006,7.6,2.35,1
2418,Color,94,Drama,2,English,USA,PG-13,2.50E+07,2003,5.3,1.85,0
2419,Color,122,Drama,3,English,USA,R,1.80E+07,1989,7.9,1.85,1
2420,Color,81,Action,2,English,USA,PG-13,1.80E+07,1996,5.3,1.85,0
2421,Color,89,Fantasy,0,English,USA,R,1.00E+06,1980,6.8,2.35,0
2422,Color,106,Biography,1,English,USA,PG,1.80E+07,2011,7.1,2.35,1
2424,Color,86,Comedy,1,English,USA,R,1.80E+07,2009,5.8,2.35,0
2425,Color,103,Action,1,English,USA,PG,1.80E+07,1984,5.8,2.35,0
2426,Black and White,121,Biography,1,English,USA,R,1.80E+07,1980,8.3,1.85,1
2427,Color,109,Drama,0,English,USA,PG-13,1.80E+07,2009,5.6,1.85,0
2428,Color,109,Adventure,1,English,USA,PG-13,1.80E+07,1985,6.8,1.85,0
2429,Color,123,Comedy,0,English,USA,PG,1.80E+07,2009,5,2.35,0
2430,Color,94,Adventure,0,English,USA,R,1.80E+07,2010,7.6,1.85,1
2431,Color,94,Comedy,0,English,USA,PG,1.80E+07,2000,6.7,1.85,0
2432,Color,115,Drama,2,English,USA,PG-13,1.80E+07,2000,6.7,2.35,0
2433,Color,107,Comedy,13,English,USA,PG-13,1.70E+07,2015,5.7,2.35,0
2434,Color,91,Comedy,0,English,USA,PG,1.80E+07,2004,5.2,1.85,0
2435,Color,125,Drama,0,English,USA,R,1.80E+07,2001,7.5,2.35,1
2436,Color,122,Biography,0,English,UK,R,3.00E+07,2015,7.2,2.35,1
2437,Color,102,Comedy,1,English,Canada,PG-13,1.80E+07,2009,5.3,1.85,0
2438,Color,90,Comedy,2,English,USA,R,1.80E+07,2009,6.5,1.85,0
2439,Color,98,Action,0,English,USA,PG,1.80E+07,1981,5,2.35,0
2440,Color,109,Drama,0,English,USA,R,1.80E+07,2001,6.1,2.35,0
2442,Color,90,Action,1,English,USA,PG-13,1.80E+07,2013,4.4,2.35,0
2443,Color,112,Drama,0,English,USA,R,1.80E+07,1997,7.5,1.85,1
2444,Color,94,Comedy,2,English,USA,PG-13,1.80E+07,2014,5.7,2.35,0
2445,Color,105,Adventure,1,English,USA,PG,1.80E+07,1989,5.5,1.37,0
2446,Color,104,Comedy,2,English,Canada,R,1.80E+07,2004,7.1,1.85,1
2447,Color,112,Drama,0,English,USA,R,1.70E+07,1986,5.9,1.85,0
2448,Color,108,Action,0,English,USA,PG,1.80E+07,1981,6.7,2.35,0
2449,Color,112,Biography,2,English,Germany,R,1.30E+07,2009,7,2.35,0
2450,Black and White,127,Biography,1,English,USA,R,1.80E+07,1994,7.9,1.85,1
2451,Color,111,Drama,1,English,USA,PG-13,1.80E+07,2013,6.9,2.35,0
2452,Color,126,Adventure,0,Mongolian,Russia,R,2.00E+07,2007,7.3,2.35,1
2453,Color,114,Action,4,English,UK,R,1.80E+07,2008,7.3,2.35,1
2454,Color,99,Action,2,English,USA,PG,2.00E+07,1982,3.5,1.85,0
2455,Color,150,Drama,0,English,UK,PG-13,1.80E+07,1996,7.8,2.2,1
2457,Color,112,Adventure,0,English,Greece,PG-13,1.80E+07,2016,6.7,2.35,0
2458,Color,108,Comedy,2,English,USA,R,1.80E+07,2003,6.4,2.35,0
2459,Color,116,Biography,2,English,Australia,R,1.80E+07,2013,7.1,2.35,1
2461,Black and White,144,Drama,0,German,Germany,R,1.20E+07,2009,7.8,1.85,1
2463,Color,93,Action,2,English,USA,R,2700000,1986,5.9,1.85,0
2464,Color,103,Crime,0,English,USA,R,1.80E+07,2002,7.2,1.85,1
2469,Color,121,Action,2,English,Spain,R,11350000,1999,6.2,2.35,0
2472,Color,105,Action,0,English,France,R,1.40E+07,2006,6.7,2.35,0
2476,Color,119,Comedy,2,English,USA,R,2.00E+07,2007,7.6,1.85,1
2479,Color,98,Drama,2,English,USA,PG-13,2.30E+07,2008,6.2,1.85,0
2480,Color,80,Action,1,English,USA,PG,17500000,2005,6.5,1.85,0
2481,Color,121,Drama,1,English,UK,PG-13,17500000,2004,8.1,2.35,1
2482,Color,94,Action,1,English,France,R,2.40E+07,2007,6.3,2.35,0
2483,Color,93,Drama,5,English,USA,PG,17500000,2013,4.4,2.35,0
2485,Color,116,Crime,0,English,USA,R,17500000,2002,6,1.85,0
2486,Color,101,Fantasy,0,English,USA,PG-13,1.70E+07,2001,7.6,1.85,1
2487,Color,154,Action,1,English,USA,R,18500000,1986,8.4,1.85,1
2488,Color,170,Drama,1,English,USA,Approved,1.70E+07,1964,7.9,2.2,1
2489,Color,99,Horror,1,English,USA,R,1.70E+07,1997,5.6,2.35,0
2490,Color,104,Comedy,1,English,USA,R,1.70E+07,2014,6.5,1.85,0
2491,Color,126,Adventure,0,English,USA,R,1.20E+07,2004,7.5,1.85,1
2492,Color,110,Comedy,2,English,USA,R,17500000,2006,6.3,2.35,0
2493,Color,101,Horror,0,English,USA,R,3.00E+05,1978,7.9,2.35,1
2494,Black and White,80,Action,4,Mandarin,China,PG-13,3.10E+07,2002,7.9,2.35,1
2495,Color,87,Comedy,1,English,USA,PG,1.70E+07,2003,5.1,1.85,0
2496,Color,123,Comedy,5,English,USA,R,1.70E+07,2013,6.7,2.35,0
2497,Color,109,Action,0,English,UK,R,1.70E+07,2006,6.7,2.35,0
2498,Color,90,Horror,0,English,Canada,R,2.00E+07,2010,5.6,1.85,0
2499,Color,96,Comedy,0,English,USA,R,1.70E+07,2002,5.6,1.85,0
2500,Color,125,Action,0,English,USA,PG,1.70E+08,2010,6.8,2.35,0
2501,Color,82,Comedy,2,English,USA,PG-13,1.70E+07,1998,6.2,1.85,0
2502,Color,86,Drama,1,English,USA,PG-13,1.70E+07,2011,5.6,2.35,0
2503,Color,108,Horror,0,English,USA,R,1.50E+07,2006,6.4,2.35,0
2504,Color,98,Comedy,1,English,USA,PG-13,1.70E+07,2003,5.6,2.35,0
2505,Color,129,Biography,0,English,USA,PG,1.70E+07,2015,7.4,2.35,1
2508,Color,112,Comedy,4,English,USA,PG-13,1.70E+07,2012,7.2,1.85,1
2509,Color,108,Comedy,2,English,USA,PG-13,3.40E+07,2001,4.9,1.85,0
2510,Color,121,Crime,1,English,UK,R,1.70E+07,1998,7.5,1.85,1
2511,Color,89,Horror,0,English,USA,PG-13,1.70E+07,2002,4.8,2.35,0
2512,Color,89,Comedy,2,English,USA,PG-13,4.00E+06,2006,3.1,1.33,0
2513,Color,73,Adventure,0,English,USA,G,1.70E+07,1999,5.8,1.85,0
2514,Color,132,Crime,1,English,USA,R,1.70E+07,2009,6.7,2.35,0
2516,Color,96,Horror,0,English,USA,R,1.70E+07,2013,6.5,2.35,0
2517,Color,98,Comedy,1,English,USA,PG-13,1.70E+07,2009,5.9,1.85,0
2518,Color,107,Comedy,6,English,USA,PG-13,1.90E+07,2006,5.5,1.85,0
2519,Color,134,Action,6,English,UK,PG,1.70E+07,1987,3.6,2.35,0
2521,Color,122,Action,2,English,Germany,R,1.70E+07,2006,7.4,2.35,1
2523,Color,97,Adventure,0,English,UK,PG-13,1.70E+07,1986,3,1.85,0
2524,Color,110,Drama,3,English,USA,PG-13,1.60E+07,2006,7.6,1.85,1
2525,Color,102,Adventure,0,English,USA,PG,1.70E+07,1981,6.4,2.35,0
2526,Color,98,Biography,1,English,Ireland,R,1.70E+07,2003,6.9,2.35,0
2528,Color,160,Comedy,6,English,France,R,1.70E+07,2006,5.5,2.35,0
2531,Color,83,Horror,1,English,USA,PG-13,1.70E+07,2012,4.1,2.35,0
2532,Color,102,Comedy,1,English,USA,PG-13,16500000,1991,6.8,1.85,0
2533,Color,122,Biography,2,English,USA,R,16800000,2006,6.5,1.85,0
2534,Color,110,Drama,3,English,USA,PG-13,1.60E+07,2006,7.6,1.85,1
2535,Color,126,Crime,2,English,USA,R,1.50E+07,1987,7.4,1.85,1
2536,Color,136,Drama,2,English,USA,PG,16500000,1995,7.7,1.85,1
2537,Color,120,Biography,1,English,UK,PG,16500000,2007,7.1,2.35,1
2538,Color,108,Comedy,2,English,USA,PG-13,16500000,2007,6.3,2.35,0
2539,Color,126,Drama,0,English,USA,R,1.50E+07,2003,7.6,1.85,1
2540,Color,128,Comedy,0,English,USA,PG,16400000,1989,8,1.85,1
2541,Color,113,Comedy,2,English,USA,PG-13,1.60E+07,1994,7.3,1.85,1
2542,Color,89,Comedy,0,English,USA,R,1.60E+07,1989,7.6,1.85,1
2543,Color,129,Drama,0,English,USA,R,1.60E+07,1982,7.8,1.85,1
2544,Color,94,Comedy,5,English,USA,R,15600000,2000,6.5,1.85,0
2545,Color,106,Comedy,0,English,USA,R,1.60E+07,1999,6.4,1.85,0
2546,Black and White,100,Comedy,0,English,France,PG-13,1.50E+07,2011,8,1.33,1
2547,Color,89,Drama,1,English,USA,PG-13,1.60E+07,2009,4.8,2.35,0
2548,Color,94,Adventure,2,English,USA,PG-13,1.60E+07,2012,7.8,1.85,1
2549,Color,83,Horror,0,English,USA,R,1.60E+07,2006,5.9,1.85,0
2550,Color,111,Drama,0,English,USA,PG-13,18500000,2016,5.4,2.35,0
2551,Color,80,Comedy,2,English,USA,PG,1.60E+07,2002,3.3,1.85,0
2552,Color,112,Drama,0,Spanish,Spain,R,13500000,2006,8.2,1.85,1
2554,Color,94,Action,0,English,USA,PG,3.50E+07,2001,5.4,1.85,0
2555,Black and White,130,Crime,2,English,USA,R,1.60E+07,2001,6.4,1.85,0
2556,Color,91,Drama,1,English,USA,PG-13,1.60E+07,2011,4.8,2.35,0
2557,Color,91,Adventure,0,English,USA,PG-13,17700000,2001,5.9,1.85,0
2558,Color,110,Action,2,English,USA,R,1.50E+07,1991,5.5,1.85,0
2559,Color,121,Action,1,English,UK,R,8.00E+06,2007,7.9,2.35,1
2560,Color,114,Comedy,4,English,USA,PG-13,16500000,2008,4.9,1.85,0
2561,Color,96,Drama,0,English,Spain,PG-13,15500000,2008,7.2,1.85,1
2564,Color,94,Comedy,3,English,USA,PG-13,1.60E+07,2000,5.3,1.85,0
2565,Color,109,Drama,0,English,USA,PG-13,1.60E+07,2002,7.2,1.85,1
2566,Color,107,Comedy,1,English,USA,R,1.60E+07,2009,5.1,1.85,0
2567,Color,96,Comedy,0,English,USA,PG-13,1.60E+07,2000,5.6,1.85,0
2568,Color,88,Comedy,0,English,USA,PG,1.60E+07,1987,7.6,1.85,1
2569,Color,110,Action,1,English,USA,PG-13,1.60E+07,2014,3.1,2.35,0
2570,Color,113,Drama,0,English,USA,PG-13,1.60E+07,2010,7.2,1.85,1
2571,Color,101,Comedy,1,English,USA,PG-13,1.60E+07,2003,5.7,1.85,0
2572,Color,105,Comedy,0,English,USA,PG-13,2.00E+07,1988,5.2,1.85,0
2573,Color,125,Drama,2,English,USA,PG-13,2.60E+07,1993,7.7,1.85,1
2574,Color,100,Mystery,0,English,Germany,R,1.60E+07,1999,7,2.35,0
2577,Color,112,Comedy,0,English,USA,R,1.50E+07,2000,6,1.85,0
2578,Color,112,Comedy,0,English,USA,PG-13,1.60E+07,2002,6.6,1.85,0
2579,Color,95,Comedy,0,English,USA,R,1.50E+07,1999,6.8,2.35,0
2580,Color,110,Action,1,English,UK,R,1.60E+07,1986,7.2,1.85,1
2581,Color,118,Drama,1,English,USA,R,1.60E+07,2007,7.2,2.35,1
2582,Color,97,Action,1,English,USA,PG-13,1.60E+07,1997,2.8,1.85,0
2583,Color,120,Drama,3,English,USA,R,1.60E+07,2013,6.6,2.35,0
2584,Color,135,Drama,0,English,UK,PG-13,1.60E+07,2005,6.7,1.66,0
2585,Color,101,Crime,0,English,UK,R,2.00E+07,2013,7,2.35,0
2586,Color,92,Comedy,9,English,USA,R,1.60E+07,2004,4.4,1.85,0
2588,Color,92,Drama,1,English,UK,R,1.50E+07,2008,6.2,2.35,0
2589,Color,161,Drama,0,English,France,Not Rated,1.30E+07,2009,7.3,2.35,1
2590,Color,92,Comedy,2,English,USA,PG-13,1.60E+07,2012,5.1,1.78,0
2593,Color,122,Drama,1,English,USA,R,1.60E+07,2014,6.6,2.35,0
2594,Color,91,Comedy,3,English,USA,PG-13,15600000,2002,4.5,1.85,0
2598,Color,93,Drama,0,English,USA,R,15500000,2005,5.9,1.85,0
2599,Color,94,Action,1,French,France,R,15300000,2001,6.6,2.35,0
2600,Color,95,Comedy,0,English,Canada,R,15500000,2006,6.5,1.85,0
2601,Color,105,Action,1,English,USA,R,1.40E+07,1984,7.3,1.85,1
2602,Color,103,Comedy,5,English,USA,PG,1.80E+07,1990,7.5,1.85,1
2603,Color,102,Comedy,4,English,USA,PG,1.10E+07,1987,5.9,1.85,0
2604,Color,116,Comedy,1,English,USA,PG,2.20E+07,1982,7.4,2.35,1
2605,Color,110,Action,2,English,USA,PG,1.50E+07,1986,6.9,1.33,0
2606,Color,120,Action,3,Mandarin,Taiwan,PG-13,1.50E+07,2000,7.9,2.35,1
2607,Color,122,Drama,0,English,USA,R,1.50E+07,1999,8.4,2.35,1
2608,Color,118,Biography,0,English,UK,R,1.50E+07,2010,8,1.85,1
2609,Color,107,Comedy,1,English,USA,PG,1.50E+07,1988,6,1.85,0
2611,Color,102,Drama,1,English,USA,PG-13,15500000,2008,6.8,2.35,0
2612,Color,154,Drama,0,English,USA,PG-13,1.50E+07,1985,7.8,1.85,1
2615,Color,114,Biography,1,English,UK,PG-13,1.40E+07,2014,8.1,2.35,1
2616,Color,109,Comedy,1,English,USA,R,1.00E+07,1980,6.1,1.85,0
2618,Color,94,Comedy,1,English,USA,PG,1.50E+07,2010,6.2,1.85,0
2619,Color,100,Fantasy,1,English,Canada,PG-13,2.00E+07,2013,6.2,1.85,0
2620,Color,101,Horror,0,English,USA,R,3.00E+05,1978,7.9,2.35,1
2621,Color,98,Adventure,1,English,USA,R,1.50E+07,1983,7.4,1.85,1
2622,Color,102,Comedy,0,English,USA,R,1.50E+07,2013,6.6,1.85,0
2623,Color,94,Biography,0,English,UK,PG-13,9800000,2006,7.3,1.85,1
2624,Color,92,Comedy,3,English,USA,PG,1.50E+07,1988,7.5,1.85,1
2625,Color,113,Comedy,8,English,USA,PG-13,1.50E+07,2007,5.6,1.85,0
2626,Color,115,Drama,4,English,USA,PG,1.50E+07,1994,7.3,1.85,1
2627,Color,95,Drama,0,English,UK,PG-13,1.70E+07,2012,6.4,2.35,0
2628,Color,87,Horror,0,English,USA,PG-13,1.50E+07,2006,5,2.35,0
2629,Color,88,Adventure,1,English,USA,PG,1.50E+07,2002,5.4,1.85,0
2631,Color,97,Comedy,0,English,USA,R,1.50E+07,1997,7.1,1.85,1
2632,Color,94,Adventure,1,English,USA,PG,1.70E+07,2003,5.3,2.35,0
2633,Color,112,Action,1,English,USA,PG-13,1.50E+07,2013,6.5,2.35,0
2634,Color,98,Comedy,0,English,USA,PG-13,1.50E+07,2015,6.2,2.35,0
2635,Color,104,Horror,1,English,USA,R,1.50E+07,1998,6.4,1.85,0
2637,Color,120,Crime,3,English,USA,R,1.00E+07,1997,6.9,1.85,0
2638,Color,99,Comedy,0,English,USA,R,1.60E+07,2001,5.7,1.85,0
2639,Color,109,Crime,2,English,USA,R,7.00E+06,2012,7.7,1.85,1
2640,Color,105,Comedy,1,English,USA,PG-13,3.70E+07,2015,5.4,1.85,0
2641,Color,106,Action,0,English,USA,PG-13,1.50E+07,2000,5.6,1.85,0
2642,Color,123,Biography,0,English,UK,PG-13,1.50E+07,2014,7.7,2.35,1
2643,Color,86,Comedy,3,English,USA,PG-13,1.60E+07,2003,5.1,2.35,0
2644,Color,120,Comedy,2,English,USA,PG-13,1.50E+07,2000,6.8,1.85,0
2645,Color,227,Adventure,8,English,UK,PG,1.50E+07,1962,8.4,2.2,1
2646,Color,119,Horror,0,English,USA,R,1.50E+07,2009,4.9,1.85,0
2647,Color,115,Adventure,1,English,USA,R,1.50E+07,2014,7.1,2.35,1
2648,Color,114,Crime,0,English,USA,R,1.50E+07,2009,6.6,1.85,0
2649,Color,90,Comedy,0,English,USA,PG-13,1.50E+07,2005,6.1,1.85,0
2650,Color,94,Comedy,5,English,USA,R,1.50E+07,2002,4.1,2.35,0
2651,Color,106,Action,0,English,USA,PG-13,1.25E+08,2010,5.8,2.35,0
2652,Color,98,Adventure,0,English,USA,PG,1.60E+07,1987,8.1,1.85,1
2653,Color,126,Biography,1,English,USA,PG-13,1.50E+07,2007,7.6,2.35,1
2654,Color,100,Crime,0,English,USA,R,1.50E+07,2011,7.8,2.35,1
2655,Color,89,Comedy,8,English,Germany,PG,1.50E+07,2004,4.6,1.85,0
2656,Color,111,Comedy,0,English,USA,R,1.50E+07,1998,6,1.85,0
2657,Color,100,Drama,1,English,UK,R,1.50E+07,2007,7,1.85,0
2658,Color,115,Drama,0,English,USA,PG,1.50E+07,2014,6.7,1.85,0
2659,Color,106,Comedy,5,English,USA,PG,1.40E+07,2005,6.4,1.85,0
2660,Color,124,Drama,0,English,USA,PG-13,1.50E+07,2000,7.2,1.85,1
2661,Color,107,Action,1,English,USA,R,1.50E+07,1997,7.4,1.85,1
2662,Color,99,Comedy,3,English,USA,PG-13,1.50E+07,2009,4.8,1.85,0
2663,Color,90,Adventure,0,English,USA,R,1.50E+07,2000,4,1.85,0
2664,Color,101,Drama,0,English,USA,R,1.50E+07,1996,6.2,1.85,0
2665,Color,119,Drama,3,English,UK,R,1.50E+07,2005,7.7,1.85,1
2666,Color,103,Adventure,2,English,USA,G,1.50E+07,2010,6.7,2.35,0
2667,Color,134,Drama,1,English,UK,PG,11500000,1993,7.9,2.35,1
2668,Color,155,Drama,15,English,USA,R,1.50E+07,1997,7.9,2.35,1
2669,Color,94,Action,0,English,USA,R,1.50E+07,1993,5.5,1.85,0
2670,Color,95,Adventure,0,English,USA,PG,1.50E+07,2006,6.2,2.35,0
2671,Color,89,Horror,0,English,USA,R,1.50E+07,2007,5.1,2.35,0
2672,Color,97,Horror,2,English,USA,R,1.40E+07,2000,4.1,2.35,0
2673,Color,90,Drama,2,English,USA,PG,1.50E+07,2002,6.7,2.35,0
2674,Color,92,Action,1,English,USA,PG-13,2.00E+07,2006,4.7,1.85,0
2675,Color,100,Action,2,English,USA,R,1.50E+07,2016,6.4,2.35,0
2676,Color,117,Drama,4,English,Official site,PG-13,1.50E+07,2010,6.3,2.35,0
2677,Color,84,Horror,3,English,Australia,R,1.50E+07,1998,5.5,1.85,0
2678,Color,140,Crime,3,English,USA,R,1.50E+07,2012,7.3,2.35,1
2679,Color,108,Action,2,English,USA,R,1.50E+07,2014,6.3,2.35,0
2680,Color,109,Drama,1,English,Canada,R,1.50E+07,1999,4.9,2.35,0
2681,Color,131,Drama,0,English,USA,R,1.50E+07,2008,7.6,1.85,1
2682,Color,114,Action,1,English,USA,R,1.50E+07,1984,6,2.35,0
2683,Color,97,Crime,1,English,USA,R,1.50E+07,2012,6.2,2.35,0
2684,Color,122,Crime,3,English,UK,R,1.50E+07,2014,6.8,2.35,0
2685,Color,87,Comedy,1,English,USA,R,1.50E+07,2001,4.5,1.85,0
2686,Color,85,Adventure,0,English,USA,G,1.50E+07,2008,5.7,1.85,0
2688,Color,101,Action,1,English,USA,R,1.50E+07,2000,4.6,2.35,0
2689,Color,121,Crime,4,English,USA,R,1.50E+07,2006,6.2,2.35,0
2690,Color,107,Drama,0,English,USA,PG-13,1.50E+07,2011,7,2.35,0
2691,Color,111,Drama,1,English,USA,PG-13,1.50E+07,2009,6.9,2.35,0
2693,Color,97,Crime,3,English,USA,R,1.50E+07,2003,6.7,2.35,0
2694,Color,97,Comedy,2,English,USA,PG-13,1.50E+07,1999,5.6,1.37,0
2695,Black and White,125,Biography,7,English,USA,PG-13,2.00E+07,2004,6.6,2.35,0
2696,Color,124,Comedy,0,English,USA,PG,1.50E+07,1989,6.4,1.85,0
2697,Color,76,Adventure,0,English,Canada,G,1.50E+07,1998,2.8,1.85,0
2698,Color,107,Action,3,English,USA,R,1.50E+07,2012,5.4,2.35,0
2699,Color,91,Comedy,2,English,USA,PG-13,1.50E+07,1998,5,1.85,0
2700,Color,96,Drama,1,English,USA,PG-13,1.50E+07,2000,5.1,1.85,0
2701,Color,142,Drama,0,English,UK,R,1.50E+07,1985,8,1.85,1
2702,Color,103,Family,0,English,USA,PG,1.50E+07,2004,5.9,2.35,0
2704,Color,117,Comedy,1,English,USA,R,1.50E+07,1998,8.2,1.85,1
2705,Black and White,116,Drama,0,English,USA,R,1.50E+07,2006,7,2.35,0
2706,Color,118,Crime,1,English,USA,R,1.50E+07,2002,6.6,2.35,0
2707,Color,108,Biography,0,English,USA,R,1.60E+07,2007,6.7,2.35,0
2708,Color,94,Comedy,4,English,USA,PG-13,1.50E+07,2000,5.5,1.85,0
2709,Color,97,Comedy,4,English,USA,R,2.00E+07,2002,4.9,1.85,0
2710,Color,97,Comedy,5,English,UK,PG,1.50E+07,2002,6.9,2.35,0
2712,Color,91,Adventure,0,English,USA,PG,1.50E+07,2006,5.6,1.85,0
2713,Color,107,Comedy,1,English,UK,R,1.50E+07,2008,8,2.35,1
2714,Color,95,Comedy,6,English,USA,PG-13,1.50E+07,2013,5.3,2.35,0
2715,Color,102,Comedy,4,English,USA,PG-13,1.50E+07,2008,6.2,1.85,0
2716,Color,88,Comedy,1,English,USA,PG-13,1.50E+07,2009,5.3,1.85,0
2717,Color,106,Drama,1,English,USA,R,1.50E+07,2012,6.6,1.85,0
2718,Color,92,Comedy,1,English,USA,PG-13,1.50E+07,2009,7.2,1.85,1
2719,Black and White,105,Drama,4,English,USA,PG-13,1.50E+07,2000,4.6,1.85,0
2720,Color,107,Adventure,2,English,France,R,1.50E+07,2005,7.5,2.35,1
2721,Color,120,Drama,2,English,France,PG-13,1.50E+07,1999,6.5,1.85,0
2722,Color,103,Comedy,2,English,USA,R,1.50E+07,2005,7.6,2.35,1
2723,Color,92,Comedy,0,English,USA,R,2.00E+07,1999,6.2,1.85,0
2724,Color,147,Drama,1,English,France,R,1.50E+07,2001,8,1.85,1
2726,Color,98,Comedy,0,English,USA,R,2.20E+07,2010,6.3,1.85,0
2727,Color,103,Drama,0,English,UK,R,1.50E+07,2010,7.2,2.35,1
2729,Color,111,Crime,0,English,Spain,R,1.50E+07,2008,6.7,2.35,0
2730,Color,98,Adventure,0,English,USA,R,1.50E+07,1986,5.3,2.35,0
2731,Color,111,Comedy,0,English,USA,PG-13,1.50E+07,1999,6.3,2.35,0
2732,Color,111,Crime,0,English,USA,R,1.50E+07,2007,6.5,1.85,0
2735,Black and White,145,Drama,1,German,Germany,Not Rated,6.00E+06,1927,8.3,1.33,1
2736,Color,84,Action,2,French,France,R,1.20E+07,2004,7.2,2.35,1
2737,Color,115,Crime,2,English,USA,R,7.00E+06,1995,6.8,1.85,0
2738,Color,105,Action,1,Mandarin,Taiwan,Not Rated,1.50E+07,2015,6.4,1.37,0
2739,Color,98,Comedy,1,English,UK,R,1.50E+07,2001,6.9,2.35,0
2741,Color,110,Action,0,Thai,Thailand,R,3.00E+08,2008,6.2,2.35,0
2744,Color,103,Fantasy,0,English,USA,R,1.50E+07,2008,6.1,2.35,0
2746,Color,90,Crime,5,English,USA,R,1.50E+07,2011,5.1,2.35,0
2747,Color,105,Action,1,English,Germany,PG-13,2.50E+07,2001,4.5,2.35,0
2748,Color,93,Comedy,1,English,USA,R,1.50E+07,2007,5.9,1.85,0
2756,Color,101,Comedy,1,English,USA,PG,14600000,1993,8.1,1.85,1
2757,Color,115,Comedy,3,English,USA,R,14800000,2015,5.7,2.35,0
2758,Color,120,Drama,2,English,USA,PG-13,14500000,1996,6.8,2.35,0
2759,Color,111,Drama,2,French,France,PG-13,1.00E+07,2010,7.5,2.35,1
2761,Color,131,Drama,1,English,USA,R,14400000,1992,8.3,2.35,1
2762,Color,139,Drama,1,English,Denmark,Not Rated,14200000,2005,7.4,2.35,1
2763,Color,120,Drama,0,English,UK,R,1.50E+07,2008,8,2.35,1
2764,Color,119,Drama,0,English,USA,R,1.40E+07,1987,6.9,1.85,0
2765,Color,125,Comedy,2,English,USA,R,1.40E+07,1990,6.9,1.85,0
2767,Color,108,Action,1,English,Australia,PG,15800000,1988,5.5,2.35,0
2769,Color,145,Biography,0,English,USA,R,1.40E+07,1989,7.2,2.35,1
